,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.21741008758544922,0.20917391777038574,0.20937490463256836,0.2093360424041748,0.2090449333190918,0.20889854431152344,0.20891976356506348,0.21122384071350098,0.20917725563049316,0.20878911018371582,0.20882105827331543,0.2088794708251953,0.2089395523071289,0.20900893211364746,0.2088298797607422,0.21193718910217285,0.20913314819335938,0.20899152755737305,0.20894289016723633,0.20893287658691406
1,0.21741008758544922,0.20917391777038574,0.20937490463256836,0.2093360424041748,0.2090449333190918,0.20889854431152344,0.20891976356506348,0.21122384071350098,0.20917725563049316,0.20878911018371582,0.20882105827331543,0.2088794708251953,0.2089395523071289,0.20900893211364746,0.2088298797607422,0.21193718910217285,0.20913314819335938,0.20899152755737305,0.20894289016723633,0.20893287658691406
2,0.21741008758544922,0.20917391777038574,0.20937490463256836,0.2093360424041748,0.2090449333190918,0.20889854431152344,0.20891976356506348,0.21122384071350098,0.20917725563049316,0.20878911018371582,0.20882105827331543,0.2088794708251953,0.2089395523071289,0.20900893211364746,0.2088298797607422,0.21193718910217285,0.20913314819335938,0.20899152755737305,0.20894289016723633,0.20893287658691406
3,0.21741008758544922,0.20917391777038574,0.20937490463256836,0.2093360424041748,0.2090449333190918,0.20889854431152344,0.20891976356506348,0.21122384071350098,0.20917725563049316,0.20878911018371582,0.20882105827331543,0.2088794708251953,0.2089395523071289,0.20900893211364746,0.2088298797607422,0.21193718910217285,0.20913314819335938,0.20899152755737305,0.20894289016723633,0.20893287658691406
4,0.21741008758544922,0.20917391777038574,0.20937490463256836,0.2093360424041748,0.2090449333190918,0.20889854431152344,0.20891976356506348,0.21122384071350098,0.20917725563049316,0.20878911018371582,0.20882105827331543,0.2088794708251953,0.2089395523071289,0.20900893211364746,0.2088298797607422,0.21193718910217285,0.20913314819335938,0.20899152755737305,0.20894289016723633,0.20893287658691406
5,0.21741008758544922,0.20917391777038574,0.20937490463256836,0.2093360424041748,0.2090449333190918,0.20889854431152344,0.20891976356506348,0.21122384071350098,0.20917725563049316,0.20878911018371582,0.20882105827331543,0.2088794708251953,0.2089395523071289,0.20900893211364746,0.2088298797607422,0.21193718910217285,0.20913314819335938,0.20899152755737305,0.20894289016723633,0.20893287658691406
6,0.21741008758544922,0.20917391777038574,0.20937490463256836,0.2093360424041748,0.2090449333190918,0.20889854431152344,0.20891976356506348,0.21122384071350098,0.20917725563049316,0.20878911018371582,0.20882105827331543,0.2088794708251953,0.2089395523071289,0.20900893211364746,0.2088298797607422,0.21193718910217285,0.20913314819335938,0.20899152755737305,0.20894289016723633,0.20893287658691406
7,0.21741008758544922,0.20917391777038574,0.20937490463256836,0.2093360424041748,0.2090449333190918,0.20889854431152344,0.20891976356506348,0.21122384071350098,0.20917725563049316,0.20878911018371582,0.20882105827331543,0.2088794708251953,0.2089395523071289,0.20900893211364746,0.2088298797607422,0.21193718910217285,0.20913314819335938,0.20899152755737305,0.20894289016723633,0.20893287658691406
8,0.21741008758544922,0.20917391777038574,0.20937490463256836,0.2093360424041748,0.2090449333190918,0.20889854431152344,0.20891976356506348,0.21122384071350098,0.20917725563049316,0.20878911018371582,0.20882105827331543,0.2088794708251953,0.2089395523071289,0.20900893211364746,0.2088298797607422,0.21193718910217285,0.20913314819335938,0.20899152755737305,0.20894289016723633,0.20893287658691406
9,0.21741008758544922,0.20917391777038574,0.20937490463256836,0.2093360424041748,0.2090449333190918,0.20889854431152344,0.20891976356506348,0.21122384071350098,0.20917725563049316,0.20878911018371582,0.20882105827331543,0.2088794708251953,0.2089395523071289,0.20900893211364746,0.2088298797607422,0.21193718910217285,0.20913314819335938,0.20899152755737305,0.20894289016723633,0.20893287658691406
