,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.010140180587768555,0.00981593132019043,0.009821176528930664,0.009957551956176758,0.01004481315612793,0.009655475616455078,0.009726762771606445,0.009700775146484375,0.009693145751953125,0.009738683700561523,0.009892940521240234,0.00973367691040039,0.00975489616394043,0.009752511978149414,0.009909629821777344,0.009752273559570312,0.009803295135498047,0.009830236434936523,0.009794235229492188,0.00973963737487793
1,0.01135563850402832,0.011356592178344727,0.011346817016601562,0.011029720306396484,0.01135873794555664,0.011116504669189453,0.0110321044921875,0.011049270629882812,0.011030197143554688,0.01100921630859375,0.011026859283447266,0.011017322540283203,0.011024951934814453,0.011281967163085938,0.011017799377441406,0.011016368865966797,0.011027336120605469,0.011023521423339844,0.011029481887817383,0.011022567749023438
2,0.012305498123168945,0.012293100357055664,0.012205362319946289,0.01216435432434082,0.012290000915527344,0.012388944625854492,0.01234745979309082,0.012506484985351562,0.012187719345092773,0.012125015258789062,0.012152910232543945,0.01226949691772461,0.012350082397460938,0.012298822402954102,0.011747360229492188,0.011206626892089844,0.01103067398071289,0.011224985122680664,0.011138916015625,0.011089086532592773
3,0.014878034591674805,0.015193462371826172,0.014977693557739258,0.015153646469116211,0.014957189559936523,0.014922380447387695,0.014932394027709961,0.014923334121704102,0.014934778213500977,0.014927148818969727,0.014852762222290039,0.013536691665649414,0.013579368591308594,0.013711214065551758,0.01355600357055664,0.013551473617553711,0.013568639755249023,0.013529300689697266,0.013512849807739258,0.013527870178222656
4,0.01989579200744629,0.019624710083007812,0.019527435302734375,0.01959538459777832,0.019545316696166992,0.019750356674194336,0.019573450088500977,0.01963067054748535,0.01959991455078125,0.019619464874267578,0.019596338272094727,0.01825428009033203,0.017740964889526367,0.017777204513549805,0.017742633819580078,0.01778435707092285,0.01772284507751465,0.017783641815185547,0.01774287223815918,0.01776266098022461
5,0.03436851501464844,0.03322005271911621,0.031126022338867188,0.03125929832458496,0.031113386154174805,0.03112173080444336,0.031072378158569336,0.031289100646972656,0.031101703643798828,0.03110218048095703,0.031075716018676758,0.031137943267822266,0.03111124038696289,0.03113555908203125,0.03103923797607422,0.031046152114868164,0.03104114532470703,0.031050920486450195,0.030904293060302734,0.031060218811035156
6,0.07140374183654785,0.06707406044006348,0.065032958984375,0.06495857238769531,0.06499481201171875,0.06496191024780273,0.06501030921936035,0.06497955322265625,0.06500792503356934,0.06496715545654297,0.0650022029876709,0.06496334075927734,0.06497716903686523,0.06497526168823242,0.0649716854095459,0.0649423599243164,0.06499028205871582,0.06492853164672852,0.06497836112976074,0.06495141983032227
7,0.15318894386291504,0.15315699577331543,0.15310192108154297,0.15302371978759766,0.15305566787719727,0.15301942825317383,0.1530458927154541,0.15470147132873535,0.15304946899414062,0.15297794342041016,0.1529865264892578,0.15300464630126953,0.15303683280944824,0.15301179885864258,0.15302085876464844,0.1530287265777588,0.1530170440673828,0.1529853343963623,0.15302205085754395,0.15303349494934082
